customer_id,credit_score,country,gender,age,tenure,formatted_balance,formatted_salary,balance,estimated_salary,products_number,credit_card,active_member,churn,Age_Group
15750803,693,France,Female,30,6,"$127,992.25","$50,457.20",127992.25,50457.2,1,1,1,0,Mid-Career
15607178,850,Germany,Male,38,3,"$54,901.01","$140,075.55",54901.01,140075.55,1,1,1,0,Mid-Career
15713853,732,Germany,Male,42,9,"$108,748.08","$65,323.11",108748.08,65323.11,2,1,1,0,Mid-Career
15673481,726,Spain,Female,48,6,"$99,906.19","$64,323.24",99906.19,64323.24,1,1,0,0,Mid-Career
15686776,557,France,Female,32,6,"$184,686.41","$14,956.44",184686.41,14956.44,2,1,0,0,Mid-Career
15673693,682,France,Female,26,0,"$110,654.02","$111,879.21",110654.02,111879.21,1,0,1,0,Young Adult
15700696,738,Spain,Male,31,9,"$79,019.80","$18,606.23",79019.8,18606.23,1,1,1,0,Mid-Career
15813163,531,Spain,Female,36,9,"$99,240.51","$123,137.01",99240.51,123137.01,1,1,0,0,Mid-Career
15653857,498,France,Male,34,2,$0.00,"$148,528.24",0,148528.24,2,1,1,0,Mid-Career
15777076,651,France,Male,36,7,$0.00,"$13,898.31",0,13898.31,2,1,0,0,Mid-Career
15717398,549,Spain,Female,39,7,$0.00,"$81,259.25",0,81259.25,1,0,0,1,Mid-Career
15799217,791,Germany,Female,35,7,"$52,436.20","$161,051.75",52436.2,161051.75,1,1,0,0,Mid-Career
15787071,650,Spain,Male,41,9,$0.00,"$191,599.67",0,191599.67,2,0,1,0,Mid-Career
15619955,733,Germany,Male,34,3,"$100,337.96","$48,559.19",100337.96,48559.19,3,1,0,1,Mid-Career
15796505,811,Germany,Female,34,1,"$149,297.19","$186,339.74",149297.19,186339.74,2,1,1,0,Mid-Career
15725166,707,France,Male,30,8,$0.00,"$33,159.37",0,33159.37,2,1,0,0,Mid-Career
15800116,712,Germany,Male,28,4,"$145,605.44","$93,883.53",145605.44,93883.53,1,0,1,0,Young Adult
15758685,706,Spain,Female,37,7,$0.00,"$110,899.30",0,110899.3,2,1,1,0,Mid-Career
15694456,756,France,Male,62,3,$0.00,"$11,199.04",0,11199.04,1,1,1,1,Senior
15767339,777,France,Female,53,10,$0.00,"$189,992.97",0,189992.97,2,1,0,0,Senior
15683562,646,France,Male,35,6,"$84,026.86","$164,255.69",84026.86,164255.69,1,0,1,0,Mid-Career
15782210,714,France,Male,46,1,$0.00,"$152,167.79",0,152167.79,1,1,0,1,Mid-Career
15668893,782,France,Male,39,8,$0.00,"$33,949.67",0,33949.67,2,1,1,0,Mid-Career
15669169,775,Spain,Male,29,10,$0.00,"$68,143.93",0,68143.93,2,1,1,0,Young Adult
15643024,479,Germany,Male,35,4,"$138,718.92","$47,251.79",138718.92,47251.79,1,1,1,1,Mid-Career
15699389,807,France,Male,42,7,"$118,274.71","$25,885.72",118274.71,25885.72,1,1,1,0,Mid-Career
15708608,799,France,Female,22,8,"$174,185.98","$192,633.85",174185.98,192633.85,2,0,1,0,Young Adult
15626144,675,France,Male,40,7,"$113,208.86","$34,577.36",113208.86,34577.36,2,1,0,0,Mid-Career
15573112,602,Spain,Male,29,5,"$103,907.28","$161,229.84",103907.28,161229.84,1,1,0,0,Young Adult
15790678,475,France,Female,32,8,"$119,023.28","$100,816.29",119023.28,100816.29,1,1,0,0,Mid-Career
15727556,744,Spain,Female,26,5,"$166,297.89","$181,694.44",166297.89,181694.44,1,1,1,0,Young Adult
15697307,588,Spain,Male,34,10,$0.00,"$79,078.91",0,79078.91,2,1,0,0,Mid-Career
15652266,703,Germany,Male,42,9,"$63,227.00","$137,316.32",63227,137316.32,1,0,1,0,Mid-Career
15607098,747,Spain,Female,41,5,"$94,521.17","$194,926.86",94521.17,194926.86,2,1,0,0,Mid-Career
15655774,583,France,Male,27,7,$0.00,"$51,285.49",0,51285.49,2,1,0,0,Young Adult
15590241,750,Spain,Female,34,9,"$112,822.26","$150,401.53",112822.26,150401.53,1,0,0,1,Mid-Career
15785819,681,France,Male,38,3,$0.00,"$112,491.96",0,112491.96,2,1,1,0,Mid-Career
15723654,773,France,Male,25,2,"$135,903.33","$73,656.38",135903.33,73656.38,1,1,0,0,Young Adult
15774510,714,France,Female,31,4,"$125,169.26","$106,636.89",125169.26,106636.89,1,1,1,0,Mid-Career
15684173,687,Spain,Female,44,7,$0.00,"$155,853.52",0,155853.52,3,1,0,1,Mid-Career
15650068,511,France,Male,58,0,"$149,117.31","$162,599.51",149117.31,162599.51,1,1,1,0,Senior
15811490,627,France,Male,33,5,$0.00,"$103,737.82",0,103737.82,2,1,1,0,Mid-Career
15803976,694,France,Female,31,10,$0.00,"$160,990.27",0,160990.27,2,1,0,0,Mid-Career
15682541,616,Spain,Female,36,6,"$132,311.71","$15,462.84",132311.71,15462.84,1,0,0,0,Mid-Career
15695699,687,France,Male,35,8,$0.00,"$10,334.05",0,10334.05,2,1,0,0,Mid-Career
15624188,712,France,Female,33,6,$0.00,"$190,686.16",0,190686.16,2,1,1,0,Mid-Career
15812191,553,France,Male,33,4,"$118,082.89","$94,440.45",118082.89,94440.45,1,0,0,0,Mid-Career
15636673,667,France,Male,31,1,"$119,266.69","$28,257.63",119266.69,28257.63,1,1,1,0,Mid-Career
15594898,731,France,Male,43,2,$0.00,"$170,034.95",0,170034.95,1,1,1,1,Mid-Career
15660211,629,Germany,Male,35,7,"$156,847.29","$31,824.29",156847.29,31824.29,2,1,0,0,Mid-Career
15773972,614,France,Male,50,4,"$137,104.47","$127,166.49",137104.47,127166.49,1,1,0,1,Mid-Career
15746726,438,Germany,Male,31,8,"$78,398.69","$44,937.01",78398.69,44937.01,1,1,0,0,Mid-Career
15712287,652,France,Female,80,4,$0.00,"$188,603.07",0,188603.07,2,1,1,0,Senior
15702919,729,Germany,Male,30,6,"$63,669.42","$145,111.37",63669.42,145111.37,1,1,0,0,Mid-Career
15674398,642,France,Male,38,3,$0.00,"$171,463.83",0,171463.83,2,0,0,0,Mid-Career
15797960,806,Germany,Female,59,0,"$135,296.33","$182,822.50",135296.33,182822.5,1,1,0,0,Senior
15631868,744,Spain,Male,36,2,"$153,804.44","$87,213.33",153804.44,87213.33,1,1,1,0,Mid-Career
15581539,474,Spain,Male,37,3,$0.00,"$57,175.32",0,57175.32,2,0,0,0,Mid-Career
15662736,559,France,Male,49,2,"$147,069.78","$120,540.83",147069.78,120540.83,1,1,0,1,Mid-Career
15666252,706,Spain,Male,42,9,$0.00,"$28,714.34",0,28714.34,2,1,1,0,Mid-Career
15677512,628,Spain,Female,22,3,$0.00,"$85,426.28",0,85426.28,1,1,0,0,Young Adult
15626114,429,France,Male,24,4,"$95,741.75","$46,170.75",95741.75,46170.75,1,1,0,0,Young Adult
15810834,525,Spain,Female,57,2,"$145,965.33","$64,448.36",145965.33,64448.36,1,1,1,0,Senior
15678910,680,France,Female,30,8,"$141,441.75","$16,278.97",141441.75,16278.97,1,1,1,0,Mid-Career
15694408,749,France,Male,40,1,"$139,290.41","$182,855.42",139290.41,182855.42,1,1,0,1,Mid-Career
15585215,763,France,Female,31,4,$0.00,"$50,404.72",0,50404.72,2,0,0,0,Mid-Career
15682757,734,France,Male,30,3,$0.00,"$107,640.25",0,107640.25,2,1,0,0,Mid-Career
15736601,716,France,Male,35,4,"$144,428.87","$134,132.65",144428.87,134132.65,1,1,0,0,Mid-Career
15601848,594,France,Male,35,2,$0.00,"$103,480.69",0,103480.69,2,1,0,0,Mid-Career
15736008,644,France,Female,46,9,"$95,441.27","$108,761.05",95441.27,108761.05,1,1,0,1,Mid-Career
15669064,671,Germany,Male,35,1,"$144,848.74","$179,012.30",144848.74,179012.3,1,1,1,0,Mid-Career
15624528,664,Germany,Male,26,7,"$116,244.14","$95,145.14",116244.14,95145.14,2,1,1,0,Young Adult
15598493,656,France,Male,50,7,$0.00,"$72,143.44",0,72143.44,2,0,1,0,Mid-Career
15601274,667,Spain,Female,40,1,"$146,502.07","$19,162.89",146502.07,19162.89,1,1,0,0,Mid-Career
15702669,663,Germany,Male,44,2,"$117,028.60","$144,680.18",117028.6,144680.18,2,0,1,0,Mid-Career
15728669,584,Germany,Female,30,8,"$112,013.81","$177,772.03",112013.81,177772.03,1,1,0,1,Mid-Career
15742668,626,Spain,Female,37,6,"$108,269.37","$5,597.94",108269.37,5597.94,1,1,0,0,Mid-Career
15697441,485,France,Male,29,7,"$182,123.79","$116,828.51",182123.79,116828.51,1,1,0,1,Young Adult
15740476,659,Germany,Female,32,3,"$150,923.74","$174,652.51",150923.74,174652.51,2,0,1,0,Mid-Career
15648064,649,France,Male,33,2,$0.00,"$2,010.98",0,2010.98,2,1,0,0,Mid-Career
15636624,805,Spain,Female,39,5,"$165,272.13","$14,109.85",165272.13,14109.85,1,1,0,1,Mid-Career
15807923,716,Germany,Female,39,10,"$115,301.31","$43,527.40",115301.31,43527.4,1,1,0,1,Mid-Career
15745844,642,Germany,Female,40,6,"$129,502.49","$86,099.23",129502.49,86099.23,2,0,1,1,Mid-Career
15786170,659,France,Male,31,4,"$118,342.26","$161,574.19",118342.26,161574.19,1,0,0,0,Mid-Career
15681081,545,Spain,Female,47,5,$0.00,"$38,970.14",0,38970.14,2,1,1,0,Mid-Career
15684484,543,France,Male,22,8,$0.00,"$127,587.22",0,127587.22,2,0,0,0,Young Adult
15785869,718,France,Female,25,7,$0.00,"$30,380.12",0,30380.12,2,1,0,0,Young Adult
15763859,840,France,Female,43,7,$0.00,"$90,908.95",0,90908.95,2,1,0,0,Mid-Career
15658935,630,Germany,Female,34,9,"$106,937.05","$138,275.01",106937.05,138275.01,2,1,0,0,Mid-Career
15747358,643,Germany,Male,59,3,"$170,331.37","$32,171.79",170331.37,32171.79,1,1,1,0,Senior
15735203,654,Germany,Female,32,1,"$114,510.85","$126,143.23",114510.85,126143.23,1,1,1,0,Mid-Career
15576256,582,France,Male,39,5,$0.00,"$129,892.93",0,129892.93,2,1,1,0,Mid-Career
15659420,659,Spain,Male,32,3,"$107,594.11","$102,416.84",107594.11,102416.84,2,1,1,0,Mid-Career
15593365,762,Spain,Male,39,2,"$81,273.13","$18,719.67",81273.13,18719.67,1,1,1,0,Mid-Career
15777352,568,Spain,Female,32,7,"$169,399.60","$61,936.22",169399.6,61936.22,1,1,0,0,Mid-Career
15812007,670,Spain,Male,25,6,$0.00,"$78,358.94",0,78358.94,2,1,1,0,Young Adult
15625461,613,France,Female,45,1,"$187,841.99","$147,224.27",187841.99,147224.27,2,1,1,0,Mid-Career
15739438,539,France,Male,30,0,$0.00,"$160,979.66",0,160979.66,2,1,0,0,Mid-Career
15611759,850,Spain,Female,57,8,"$126,776.30","$132,298.49",126776.3,132298.49,2,1,1,0,Senior
15661629,522,Spain,Male,34,9,"$126,436.29","$174,248.52",126436.29,174248.52,1,1,0,1,Mid-Career
15633950,737,France,Male,41,1,"$101,960.74","$123,547.28",101960.74,123547.28,1,1,1,0,Mid-Career
15592386,520,France,Male,58,3,$0.00,"$32,790.02",0,32790.02,2,0,1,0,Senior
15803716,706,Spain,Male,28,3,$0.00,"$181,543.67",0,181543.67,2,0,1,0,Young Adult
15696674,643,Germany,Female,45,2,"$150,842.93","$2,319.96",150842.93,2319.96,1,0,1,1,Mid-Career
15706365,648,France,Female,50,9,"$102,535.57","$189,543.19",102535.57,189543.19,1,1,1,0,Mid-Career
15745088,443,Germany,Female,29,9,"$99,027.61","$10,940.40",99027.61,10940.4,2,1,0,0,Young Adult
15676715,640,France,Male,68,9,$0.00,"$199,493.38",0,199493.38,2,1,1,0,Senior
15613085,628,Spain,Female,33,3,$0.00,"$188,193.25",0,188193.25,1,1,1,0,Mid-Career
15633537,540,Germany,Female,42,9,"$87,271.41","$172,572.64",87271.41,172572.64,2,1,0,0,Mid-Career
15594720,460,Germany,Female,35,8,"$102,742.91","$189,339.60",102742.91,189339.6,2,1,1,0,Mid-Career
15684042,636,Germany,Male,34,2,"$40,105.51","$53,512.16",40105.51,53512.16,2,0,1,0,Mid-Career
15583303,593,France,Female,29,2,"$152,265.43","$34,004.44",152265.43,34004.44,1,1,0,0,Young Adult
15611579,801,Spain,Male,42,4,"$141,947.67","$10,598.29",141947.67,10598.29,1,1,1,0,Mid-Career
15774696,640,Germany,Female,75,1,"$106,307.91","$113,428.77",106307.91,113428.77,2,0,1,0,Senior
15694506,611,Germany,Male,31,0,"$107,884.81","$183,487.98",107884.81,183487.98,2,1,1,0,Mid-Career
15688074,802,Germany,Male,31,1,"$125,013.72","$187,658.09",125013.72,187658.09,1,1,1,0,Mid-Career
15759537,717,Germany,Male,35,7,"$58,469.37","$172,459.39",58469.37,172459.39,2,1,1,0,Mid-Career
15758449,769,France,Female,39,8,$0.00,"$21,016.00",0,21016,1,0,1,0,Mid-Career
15583456,745,Germany,Male,45,10,"$117,231.63","$122,381.02",117231.63,122381.02,3,1,1,1,Mid-Career
15667871,572,Spain,Male,35,4,"$152,390.26","$128,123.66",152390.26,128123.66,1,1,0,0,Mid-Career
15677371,629,Spain,Female,30,2,"$34,013.63","$19,570.63",34013.63,19570.63,1,1,0,0,Mid-Career
15629677,687,Spain,Female,39,2,$0.00,"$188,150.60",0,188150.6,3,0,0,1,Mid-Career
15713578,483,France,Female,50,9,$0.00,"$111,020.24",0,111020.24,2,1,1,0,Mid-Career
15591509,690,France,Male,36,7,"$101,583.11","$123,775.15",101583.11,123775.15,2,1,0,0,Mid-Career
15568240,492,Germany,Female,30,10,"$77,168.87","$146,700.22",77168.87,146700.22,2,0,1,0,Mid-Career
15622993,709,Germany,Male,28,8,"$124,695.72","$145,251.35",124695.72,145251.35,2,1,0,0,Young Adult
15689294,705,Germany,Male,44,3,"$105,934.96","$82,463.69",105934.96,82463.69,1,1,0,0,Mid-Career
15720910,560,France,Female,66,9,$0.00,"$15,928.49",0,15928.49,1,1,1,0,Senior
15721181,611,Spain,Male,46,6,$0.00,"$45,886.33",0,45886.33,2,1,0,0,Mid-Career
15776433,730,Spain,Male,62,2,$0.00,"$186,489.95",0,186489.95,2,1,1,0,Senior
15748936,709,Spain,Female,45,2,$0.00,"$162,922.65",0,162922.65,2,0,1,0,Mid-Career
15717225,544,France,Female,21,10,"$161,525.96","$9,262.77",161525.96,9262.77,2,1,0,0,Young Adult
15685226,712,Germany,Female,29,7,"$147,199.07","$84,932.40",147199.07,84932.4,1,1,1,0,Young Adult
15785611,752,Germany,Male,38,3,"$183,102.29","$71,557.12",183102.29,71557.12,1,1,1,0,Mid-Career
15573456,648,Spain,Male,46,9,"$127,209.00","$77,405.95",127209,77405.95,2,1,0,1,Mid-Career
15684548,556,Spain,Male,38,8,$0.00,$417.41,0,417.41,2,0,0,1,Mid-Career
15620505,594,Spain,Female,24,0,"$97,378.54","$71,405.17",97378.54,71405.17,1,1,1,0,Young Adult
15807432,645,Germany,Female,37,2,"$136,925.09","$153,400.24",136925.09,153400.24,2,0,1,0,Mid-Career
15584766,557,France,Male,33,3,"$54,503.55",$371.05,54503.55,371.05,1,1,1,0,Mid-Career
15612187,547,Germany,Male,32,8,"$155,726.85","$67,789.99",155726.85,67789.99,1,1,0,0,Mid-Career
15762218,701,France,Female,39,9,$0.00,"$145,894.90",0,145894.9,2,0,1,0,Mid-Career
15646372,616,France,Female,66,1,"$135,842.41","$183,840.51",135842.41,183840.51,1,1,0,1,Senior
15690452,605,France,Male,52,1,"$63,349.75","$108,887.44",63349.75,108887.44,1,1,0,0,Senior
15747795,593,Germany,Female,38,4,"$129,499.42","$154,071.27",129499.42,154071.27,1,1,1,0,Mid-Career
15781589,751,Spain,Male,52,8,$0.00,"$179,291.85",0,179291.85,2,0,1,0,Senior
15732674,443,Spain,Male,36,6,"$70,438.01","$56,937.43",70438.01,56937.43,2,0,1,0,Mid-Career
15642291,685,France,Male,23,8,$0.00,"$112,239.03",0,112239.03,2,1,1,0,Young Adult
15692761,718,France,Male,36,9,$0.00,"$45,909.87",0,45909.87,1,1,0,0,Mid-Career
15578045,538,Spain,Female,49,9,"$141,434.04","$173,779.25",141434.04,173779.25,1,0,0,1,Mid-Career
15745354,611,Spain,Female,37,4,$0.00,"$125,696.26",0,125696.26,2,1,0,0,Mid-Career
15701376,668,Germany,Male,37,10,"$152,958.29","$159,585.61",152958.29,159585.61,2,1,1,0,Mid-Career
15691625,537,Germany,Female,41,3,"$138,306.34","$106,761.47",138306.34,106761.47,1,1,0,0,Mid-Career
15566594,709,Spain,Male,23,10,$0.00,"$129,590.18",0,129590.18,2,0,0,0,Young Adult
15760431,850,France,Male,38,1,$0.00,"$80,006.65",0,80006.65,2,1,1,0,Mid-Career
15686302,745,Spain,Female,31,3,"$124,328.84","$140,451.52",124328.84,140451.52,1,1,1,0,Mid-Career
15801559,693,Germany,Female,41,9,"$181,461.48","$187,929.43",181461.48,187929.43,3,1,1,1,Mid-Career
15810432,795,Spain,Male,35,8,$0.00,"$167,155.36",0,167155.36,2,1,0,0,Mid-Career
15809616,626,Spain,Male,26,8,$0.00,"$191,420.71",0,191420.71,2,0,0,0,Young Adult
15720559,487,Germany,Female,61,5,"$110,368.03","$11,384.45",110368.03,11384.45,1,0,0,1,Senior
15695632,556,France,Female,39,9,"$89,588.35","$94,898.10",89588.35,94898.1,1,1,1,0,Mid-Career
15659843,643,France,Female,46,6,$0.00,"$106,781.59",0,106781.59,2,0,0,0,Mid-Career
15615624,605,France,Female,28,6,$0.00,"$159,508.52",0,159508.52,2,0,0,0,Young Adult
15810418,756,Germany,Female,60,3,"$115,924.89","$93,524.19",115924.89,93524.19,1,1,0,1,Senior
15716186,586,France,Female,38,2,$0.00,"$87,168.46",0,87168.46,2,1,0,0,Mid-Career
15674551,535,Germany,Male,40,7,"$111,756.50","$8,128.32",111756.5,8128.32,1,1,0,1,Mid-Career
15622834,678,France,Female,35,4,$0.00,"$125,518.32",0,125518.32,1,1,0,0,Mid-Career
15566111,596,France,Male,39,9,$0.00,"$48,963.59",0,48963.59,1,1,0,0,Mid-Career
15784597,648,France,Male,26,9,"$162,923.85","$98,368.24",162923.85,98368.24,1,1,0,0,Young Adult
15652883,492,Germany,Male,39,10,"$124,576.65","$148,584.61",124576.65,148584.61,2,1,0,0,Mid-Career
15806964,702,France,Male,45,0,"$80,793.58","$27,474.81",80793.58,27474.81,1,1,1,0,Mid-Career
15576313,486,Germany,Female,40,9,"$71,340.09","$76,192.21",71340.09,76192.21,1,1,0,0,Mid-Career
15806467,568,Germany,Male,40,1,"$99,282.63","$134,600.94",99282.63,134600.94,1,0,0,1,Mid-Career
15597602,619,Germany,Male,57,3,"$137,946.39","$72,467.99",137946.39,72467.99,1,1,1,1,Senior
15743040,724,Germany,Male,41,2,"$127,892.57","$199,645.45",127892.57,199645.45,2,0,1,0,Mid-Career
15705521,548,Germany,Female,33,0,"$101,084.36","$42,749.85",101084.36,42749.85,1,1,0,0,Mid-Career
15595039,545,Germany,Female,37,8,"$114,754.08","$136,050.44",114754.08,136050.44,1,1,0,1,Mid-Career
15799384,683,France,Male,33,8,$0.00,"$73,564.44",0,73564.44,1,0,0,0,Mid-Career
15581197,762,France,Female,51,3,"$99,286.98","$85,578.63",99286.98,85578.63,1,0,1,0,Senior
15693737,627,Germany,Female,30,4,"$79,871.02","$129,826.89",79871.02,129826.89,2,1,0,0,Mid-Career
15624623,516,France,Male,35,10,"$104,088.59","$119,666.00",104088.59,119666,2,0,0,0,Mid-Career
15783501,800,France,Female,38,2,"$168,190.33","$68,052.08",168190.33,68052.08,2,1,0,0,Mid-Career
15690134,464,Germany,Female,42,3,"$85,679.25","$164,104.74",85679.25,164104.74,1,1,1,0,Mid-Career
15782735,626,France,Female,35,3,$0.00,"$80,190.36",0,80190.36,1,0,0,0,Mid-Career
15611088,790,France,Female,31,9,$0.00,"$84,126.75",0,84126.75,2,1,0,0,Mid-Career
15672145,534,France,Female,34,7,"$121,551.58","$70,179.00",121551.58,70179,2,1,1,0,Mid-Career
15732628,745,France,Male,46,2,"$122,220.19","$118,024.10",122220.19,118024.1,1,1,1,0,Mid-Career
15787470,553,Spain,Male,47,3,"$116,528.15","$145,704.19",116528.15,145704.19,1,0,0,1,Mid-Career
15803406,748,France,Female,26,1,"$77,780.29","$183,049.41",77780.29,183049.41,1,0,1,0,Young Adult
15730460,722,France,Male,37,2,$0.00,"$120,906.83",0,120906.83,1,0,0,0,Mid-Career
15644572,501,France,Male,40,4,"$125,832.20","$100,433.83",125832.2,100433.83,1,1,1,0,Mid-Career
15694860,675,France,Female,38,6,"$68,065.80","$138,777.00",68065.8,138777,1,0,0,1,Mid-Career
15658169,778,Spain,Female,47,6,"$127,299.34","$124,694.99",127299.34,124694.99,2,1,0,0,Mid-Career
15794396,494,Germany,Female,38,7,"$174,937.64","$40,084.32",174937.64,40084.32,1,1,0,0,Mid-Career
15785798,850,France,Male,40,9,$0.00,"$119,232.33",0,119232.33,2,0,1,0,Mid-Career
15710825,592,Spain,Male,31,7,"$110,071.10","$43,921.36",110071.1,43921.36,1,0,0,0,Mid-Career
15668444,590,Spain,Female,44,3,"$139,432.37","$62,222.81",139432.37,62222.81,1,1,0,0,Mid-Career
15726631,758,France,Female,39,6,"$127,357.76","$56,577.00",127357.76,56577,1,0,1,0,Mid-Career
15733797,506,France,Male,36,5,$0.00,"$164,253.35",0,164253.35,2,1,0,0,Mid-Career
15747960,733,France,Male,33,3,$0.00,"$7,666.73",0,7666.73,1,1,1,0,Mid-Career
15634632,711,France,Male,38,3,$0.00,"$68,487.51",0,68487.51,2,1,0,0,Mid-Career
15707362,514,Germany,Male,43,1,"$95,556.31","$199,273.98",95556.31,199273.98,1,0,1,1,Mid-Career
15662976,637,Spain,Male,37,8,$0.00,"$186,062.36",0,186062.36,1,1,1,0,Mid-Career
15732778,468,Germany,Male,29,1,"$111,681.98","$195,711.16",111681.98,195711.16,2,1,1,0,Young Adult
15718443,539,France,Male,39,3,$0.00,"$36,692.17",0,36692.17,2,1,0,0,Mid-Career
15670039,509,Spain,Female,25,3,"$108,738.71","$106,920.57",108738.71,106920.57,2,1,0,0,Young Adult
15773792,662,France,Female,32,4,"$133,950.37","$48,725.68",133950.37,48725.68,1,1,1,1,Mid-Career
15613786,818,Spain,Male,26,4,$0.00,"$167,036.94",0,167036.94,2,1,1,0,Young Adult
15726032,608,France,Male,33,9,"$89,968.69","$68,777.26",89968.69,68777.26,1,1,0,0,Mid-Career
15663252,850,Spain,Female,32,9,$0.00,"$18,924.92",0,18924.92,2,1,1,0,Mid-Career
15593782,816,Germany,Female,38,5,"$130,878.75","$71,905.77",130878.75,71905.77,3,1,0,1,Mid-Career
15633283,536,France,Male,35,8,$0.00,"$64,833.28",0,64833.28,2,1,0,0,Mid-Career
15749167,753,France,Male,35,3,$0.00,"$184,843.77",0,184843.77,2,1,1,0,Mid-Career
15759298,631,Spain,Male,27,10,"$134,169.62","$176,730.02",134169.62,176730.02,1,1,1,0,Young Adult
15683625,703,France,Male,37,1,"$149,762.08","$20,629.40",149762.08,20629.4,1,1,0,1,Mid-Career
15635367,774,France,Male,26,2,"$93,844.69","$28,415.36",93844.69,28415.36,1,1,0,0,Young Adult
15681705,785,France,Male,28,8,$0.00,"$77,231.27",0,77231.27,2,1,0,0,Young Adult
15603156,571,France,Female,33,1,$0.00,"$102,750.70",0,102750.7,2,1,0,0,Mid-Career
15591986,621,Germany,Male,46,6,"$141,078.37","$34,580.80",141078.37,34580.8,1,0,0,1,Mid-Career
15798888,605,Germany,Female,31,1,"$117,992.59","$183,598.77",117992.59,183598.77,1,1,1,0,Mid-Career
15809722,611,France,Female,40,8,"$100,812.33","$147,358.27",100812.33,147358.27,2,1,0,0,Mid-Career
15677538,569,France,Male,38,7,$0.00,"$108,469.20",0,108469.2,1,1,1,0,Mid-Career
15797736,658,France,Male,29,4,"$80,262.60","$20,612.82",80262.6,20612.82,1,1,1,0,Young Adult
15695585,788,Spain,Male,34,6,"$156,478.62","$181,196.76",156478.62,181196.76,1,0,1,0,Mid-Career
15744398,525,France,Female,23,5,$0.00,"$160,249.10",0,160249.1,2,1,0,0,Young Adult
15750658,798,France,Male,37,8,$0.00,"$110,783.28",0,110783.28,3,0,0,0,Mid-Career
15578186,486,Germany,Male,37,9,"$115,217.99","$144,995.33",115217.99,144995.33,2,1,0,0,Mid-Career
15676519,615,Spain,Male,61,9,$0.00,"$150,227.85",0,150227.85,2,1,0,1,Senior
15637954,730,France,Female,35,0,"$155,470.55","$53,718.28",155470.55,53718.28,1,1,1,0,Mid-Career
15758639,641,France,Male,37,7,$0.00,"$75,248.30",0,75248.3,2,1,0,0,Mid-Career
15613772,542,France,Male,39,3,"$135,096.77","$14,353.43",135096.77,14353.43,1,1,1,1,Mid-Career
15731744,692,France,Male,30,2,$0.00,"$130,486.57",0,130486.57,2,0,1,0,Mid-Career
15807709,714,Germany,Female,55,9,"$180,075.22","$100,127.71",180075.22,100127.71,1,1,1,0,Senior
15714689,591,Spain,Male,29,1,"$97,541.24","$196,356.17",97541.24,196356.17,1,1,1,0,Young Adult
15699005,710,France,Female,41,2,"$156,067.05","$9,983.88",156067.05,9983.88,1,1,1,0,Mid-Career
